subject;chr;start;end;start_cm;end_cm;length_cm;length;Nm;Nf;male_meiosis;mutation
first_cousins293_g4-b1-i1;1;82836193;83295214;104.454027;105.107105;0.653078;459021;2;4;-1;0
first_cousins293_g4-b1-i1;1;88033804;104411651;109.75918;123.182565;13.423385;16377847;2;4;-1;0
first_cousins293_g4-b1-i1;1;112266320;112918432;132.108834;133.08177;0.972936;652112;2;4;-1;0
first_cousins293_g4-b1-i1;1;181332993;204873331;177.411558;198.392798;20.98124;23540338;2;4;-1;0
first_cousins293_g4-b1-i1;2;8422640;8440974;17.585594;17.704646;0.119051;18334;2;4;1;0
first_cousins293_g4-b1-i1;2;127329209;127692499;129.042154;129.73643;0.694276;363290;2;4;-1;0
first_cousins293_g4-b1-i1;4;167596;8107856;0;19.032533;19.032533;7940260;2;4;1;0
first_cousins293_g4-b1-i1;7;155060118;159119486;166.972187;176.04137;9.069184;4059368;2;4;1;0
first_cousins293_g4-b1-i1;8;29324205;64201622;50.385972;72.7625;22.376528;34877417;2;4;-1;0
first_cousins293_g4-b1-i1;9;9895783;25004811;21.734746;45.399324;23.664578;15109028;2;4;-1;0
first_cousins293_g4-b1-i1;10;102788297;123889969;113.885842;138.502802;24.61696;21101672;2;4;-1;1
first_cousins293_g4-b1-i1;12;113561895;116811613;119.772786;125.954813;6.182027;3249718;2;4;-1;0
first_cousins293_g4-b1-i1;14;20947775;21284386;1.089242;3.181001;2.09176;336611;2;4;-1;0
first_cousins293_g4-b1-i1;15;98941603;102398631;109.368588;118.431046;9.062458;3457028;2;4;-1;0
first_cousins293_g4-b1-i1;16;12471697;19145114;27.139882;37.089074;9.949192;6673417;2;4;-1;0
first_cousins293_g4-b1-i1;16;49733358;83247760;57.272235;106.314688;49.042453;33514402;2;4;-1;1
first_cousins293_g4-b1-i1;18;7925753;12284260;25.693594;38.612886;12.919292;4358507;2;4;1;1
first_cousins293_g4-b1-i1;18;42224074;54245477;61.2131;73.459668;12.246568;12021403;2;4;-1;0
first_cousins293_g4-b1-i1;19;1550122;41846106;4.212469;63.111818;58.899349;40295984;2;4;1;2
first_cousins293_g4-b1-i1;22;17087705;17988782;0;3.248426;3.248426;901077;2;4;-1;0
first_cousins294_g4-b1-i1;2;7323825;11523918;14.312359;25.34612;11.033761;4200093;3;3;1;0
first_cousins294_g4-b1-i1;3;34185589;55010211;57.173369;71.149675;13.976306;20824622;3;3;-1;1
first_cousins294_g4-b1-i1;3;55106804;64251513;71.252057;85.097353;13.845297;9144709;3;3;1;0
first_cousins294_g4-b1-i1;3;71217062;77749477;93.673366;103.395752;9.722386;6532415;3;3;1;2
first_cousins294_g4-b1-i1;3;105696850;190033110;113.548692;201.171506;87.622814;84336260;3;3;1;2
first_cousins294_g4-b1-i1;4;31388099;41632334;47.794659;59.230909;11.43625;10244235;3;3;-1;0
first_cousins294_g4-b1-i1;4;77731452;104242179;82.114858;104.725524;22.610666;26510727;3;3;-1;0
first_cousins294_g4-b1-i1;6;92744654;114554558;95.547845;114.772506;19.22466;21809904;3;3;1;0
first_cousins294_g4-b1-i1;7;22083136;22256224;35.344614;36.145227;0.800614;173088;3;3;-1;0
first_cousins294_g4-b1-i1;8;113565;4275836;0;9.903184;9.903184;4162271;3;3;1;0
first_cousins294_g4-b1-i1;10;15328679;20133783;35.165602;41.094965;5.929364;4805104;3;3;-1;0
first_cousins294_g4-b1-i1;10;82411373;87992740;94.098058;99.749911;5.651853;5581367;3;3;1;0
first_cousins294_g4-b1-i1;10;99557197;119010805;110.599571;129.043562;18.443991;19453608;3;3;-1;0
first_cousins294_g4-b1-i1;11;27193672;111318701;43.825105;109.609433;65.784328;84125029;3;3;1;2
first_cousins294_g4-b1-i1;12;115066041;129428015;122.511794;151.047217;28.535423;14361974;3;3;1;0
first_cousins294_g4-b1-i1;14;21628588;30829621;4.852539;21.758228;16.905689;9201033;3;3;1;0
first_cousins294_g4-b1-i1;19;19865011;34091878;44.421942;53.973587;9.551645;14226867;3;3;1;1
first_cousins294_g4-b1-i1;19;48114549;59058083;70.947853;103.571793;32.62394;10943534;3;3;-1;0
first_cousins294_g4-b1-i1;20;59371121;62906514;97.256723;106.796702;9.539979;3535393;3;3;1;0
first_cousins294_g4-b1-i1;22;23817243;23900863;15.710905;16.130929;0.420024;83620;3;3;-1;0
first_cousins295_g4-b1-i1;1;15425257;20060350;28.932655;38.029047;9.096392;4635093;2;4;-1;1
first_cousins295_g4-b1-i1;2;175638941;184913803;173.030767;180.229147;7.198379;9274862;2;4;1;2
first_cousins295_g4-b1-i1;4;188694564;190936728;195.383898;200.225934;4.842036;2242164;2;4;-1;0
first_cousins295_g4-b1-i1;9;13566669;19585547;27.215807;38.513203;11.297396;6018878;2;4;-1;0
first_cousins295_g4-b1-i1;10;54786405;61891553;66.53877;71.971095;5.432325;7105148;2;4;1;0
first_cousins295_g4-b1-i1;12;1635683;20637325;2.48887;37.632811;35.143941;19001642;2;4;-1;0
first_cousins295_g4-b1-i1;14;54876122;77873117;46.961087;70.409487;23.448401;22996995;2;4;1;0
first_cousins296_g4-b1-i1;3;61435432;64473350;80.050707;85.694013;5.643305;3037918;3;3;-1;0
first_cousins296_g4-b1-i1;3;171706042;171757393;171.141788;171.284906;0.143119;51351;3;3;-1;0
first_cousins296_g4-b1-i1;7;8317724;11238137;13.728966;18.735975;5.007009;2920413;3;3;-1;1
first_cousins296_g4-b1-i1;8;124622631;128657398;122.271158;130.284196;8.013038;4034767;3;3;1;0
first_cousins296_g4-b1-i1;9;117513208;134700655;115.199865;136.827854;21.627989;17187447;3;3;-1;1
first_cousins296_g4-b1-i1;9;135961431;141027939;139.359846;154.185968;14.826122;5066508;3;3;-1;0
first_cousins296_g4-b1-i1;12;12948219;14118613;27.717015;29.917626;2.200612;1170394;3;3;1;0
first_cousins296_g4-b1-i1;13;111221957;115074878;117.171674;125.098764;7.92709;3852921;3;3;1;0
first_cousins296_g4-b1-i1;14;19035752;21024814;0;1.838663;1.838663;1989062;3;3;1;0
first_cousins296_g4-b1-i1;16;6442575;11758900;13.092084;26.364386;13.272302;5316325;3;3;1;0
first_cousins296_g4-b1-i1;16;27794421;49782182;52.474401;57.42969;4.955289;21987761;3;3;-1;0
first_cousins296_g4-b1-i1;16;76404876;90141355;88.658085;125.070992;36.412907;13736479;3;3;-1;0
first_cousins297_g4-b1-i1;2;66378737;105876958;83.294571;110.958282;27.663711;39498221;3;3;1;0
first_cousins297_g4-b1-i1;3;156019488;178542211;161.476566;181.612691;20.136125;22522723;3;3;1;0
first_cousins297_g4-b1-i1;5;84059440;97654070;94.677271;103.016109;8.338838;13594630;3;3;-1;1
first_cousins297_g4-b1-i1;6;39949109;42457229;57.919672;63.435364;5.515693;2508120;3;3;-1;0
first_cousins297_g4-b1-i1;6;86127929;106413978;88.731802;106.25655;17.524749;20286049;3;3;-1;0
first_cousins297_g4-b1-i1;7;155970490;159119486;170.843372;176.04137;5.197999;3148996;3;3;1;0
first_cousins297_g4-b1-i1;12;191619;1667772;0;2.698296;2.698296;1476153;3;3;1;0
first_cousins297_g4-b1-i1;12;10380427;19844592;22.555569;35.796067;13.240499;9464165;3;3;-1;1
first_cousins297_g4-b1-i1;12;61740074;101219724;69.845516;107.271338;37.425822;39479650;3;3;-1;0
first_cousins297_g4-b1-i1;13;42834809;43757116;42.029698;43.553169;1.52347;922307;3;3;1;0
first_cousins297_g4-b1-i1;16;12745919;31384904;27.81019;55.36408;27.55389;18638985;3;3;1;1
first_cousins297_g4-b1-i1;16;51029234;57077157;59.076399;70.589794;11.513395;6047923;3;3;1;0
first_cousins297_g4-b1-i1;16;81649219;85800013;101.496289;115.126258;13.629969;4150794;3;3;-1;0
first_cousins297_g4-b1-i1;17;6888;1135539;0;3.176327;3.176327;1128651;3;3;-1;0
first_cousins297_g4-b1-i1;18;10162895;21788434;32.759151;43.564694;10.805543;11625539;3;3;1;0
first_cousins297_g4-b1-i1;18;45612560;56188861;65.007295;76.80941;11.802115;10576301;3;3;1;1
first_cousins297_g4-b1-i1;18;74232031;75111259;107.103095;109.959087;2.855992;879228;3;3;-1;0
first_cousins297_g4-b1-i1;22;23287774;27415753;14.960628;24.927192;9.966564;4127979;3;3;-1;0
first_cousins298_g4-b1-i1;1;752721;3286922;0;4.299475;4.299475;2534201;3;3;-1;1
first_cousins298_g4-b1-i1;1;4642768;9899109;8.052953;17.964552;9.911599;5256341;3;3;-1;0
first_cousins298_g4-b1-i1;1;230640526;240562294;225.512366;244.5184;19.006035;9921768;3;3;-1;0
first_cousins298_g4-b1-i1;2;52334978;54123532;72.560476;74.175099;1.614624;1788554;3;3;-1;0
first_cousins298_g4-b1-i1;4;167596;5818246;0;9.368429;9.368429;5650650;3;3;1;0
first_cousins298_g4-b1-i1;4;85042460;95601342;90.115817;98.440611;8.324794;10558882;3;3;-1;0
first_cousins298_g4-b1-i1;4;149715096;161116252;141.544591;152.330466;10.785875;11401156;3;3;-1;0
first_cousins298_g4-b1-i1;5;6337122;33945916;16.867212;52.347317;35.480105;27608794;3;3;-1;0
first_cousins298_g4-b1-i1;6;153094819;154541983;154.108126;156.20787;2.099743;1447164;3;3;-1;0
first_cousins298_g4-b1-i1;8;3700247;4756678;7.80368;11.346795;3.543115;1056431;3;3;1;0
first_cousins298_g4-b1-i1;8;22951692;30170834;42.066191;51.900566;9.834375;7219142;3;3;-1;0
first_cousins298_g4-b1-i1;8;94037393;95284643;94.207172;95.439001;1.231829;1247250;3;3;-1;0
first_cousins298_g4-b1-i1;9;25268982;71934198;45.667815;61.747165;16.079349;46665216;3;3;1;2
first_cousins298_g4-b1-i1;11;241489;5690675;0;10.75751;10.75751;5449186;3;3;1;0
first_cousins298_g4-b1-i1;11;10519255;12493205;18.408277;23.387939;4.979662;1973950;3;3;-1;0
first_cousins298_g4-b1-i1;11;17763124;20020349;29.074788;33.850075;4.775287;2257225;3;3;1;0
first_cousins298_g4-b1-i1;11;43265834;76339098;58.562164;79.934953;21.372789;33073264;3;3;1;2
first_cousins298_g4-b1-i1;16;10753175;10884923;23.453158;23.849644;0.396487;131748;3;3;-1;0
first_cousins299_g4-b1-i1;1;43318206;48002905;66.408202;69.794605;3.386403;4684699;3;3;-1;0
first_cousins299_g4-b1-i1;3;187459927;189227454;194.716165;199.677553;4.961388;1767527;3;3;-1;0
first_cousins299_g4-b1-i1;5;10024475;17737327;23.857991;35.698455;11.840464;7712852;3;3;1;0
first_cousins299_g4-b1-i1;5;85315698;90170485;95.197032;97.762667;2.565635;4854787;3;3;-1;0
first_cousins299_g4-b1-i1;10;80464779;133698528;90.914395;162.629563;71.715167;53233749;3;3;1;4
first_cousins299_g4-b1-i1;11;88473371;98466202;90.999618;98.739284;7.739667;9992831;3;3;-1;2
first_cousins299_g4-b1-i1;11;122655716;130922718;127.356738;142.18715;14.830413;8267002;3;3;-1;0
first_cousins299_g4-b1-i1;12;104228438;119859959;110.927504;132.50946;21.581956;15631521;3;3;-1;0
first_cousins299_g4-b1-i1;15;68697914;89677018;60.290261;82.621328;22.331068;20979104;3;3;-1;0
first_cousins299_g4-b1-i1;15;91953267;94216632;86.463645;94.192085;7.72844;2263365;3;3;-1;0
first_cousins299_g4-b1-i1;17;13528902;13626001;36.341953;36.566277;0.224325;97099;3;3;1;0
first_cousins299_g4-b1-i1;18;112535;1044844;0;3.425029;3.425029;932309;3;3;1;0
first_cousins299_g4-b1-i1;18;2855710;2893358;7.531048;8.088025;0.556977;37648;3;3;1;0
first_cousins299_g4-b1-i1;22;44523499;51229805;48.982361;68.664959;19.682598;6706306;3;3;-1;0
first_cousins300_g4-b1-i1;4;63483847;109981450;73.011637;109.34276;36.331123;46497603;3;3;-1;1
first_cousins300_g4-b1-i1;5;38466992;41432157;57.918561;60.080141;2.16158;2965165;3;3;-1;0
first_cousins300_g4-b1-i1;17;6588065;59346374;16.818949;83.126637;66.307688;52758309;3;3;-1;1
first_cousins300_g4-b1-i1;18;112535;496096;0;0.736211;0.736211;383561;3;3;-1;0
first_cousins300_g4-b1-i1;18;8499124;21626482;27.109295;43.363221;16.253926;13127358;3;3;-1;0
first_cousins300_g4-b1-i1;22;18008369;23923666;3.397211;16.308369;12.911157;5915297;3;3;-1;1
first_cousins301_g4-b1-i1;1;101197864;110334834;120.68535;128.725221;8.039871;9136970;3;3;-1;1
first_cousins301_g4-b1-i1;3;52851110;61473943;68.238241;80.088798;11.850557;8622833;3;3;-1;0
first_cousins301_g4-b1-i1;4;31034071;33642123;47.176762;49.872709;2.695947;2608052;3;3;1;0
first_cousins301_g4-b1-i1;6;148859288;150952875;146.29998;149.660051;3.36007;2093587;3;3;-1;0
first_cousins301_g4-b1-i1;7;25670467;28652706;39.632598;42.706129;3.073531;2982239;3;3;1;0
first_cousins301_g4-b1-i1;7;54745145;132184613;73.007231;131.184522;58.17729;77439468;3;3;1;2
first_cousins301_g4-b1-i1;7;156789925;159063405;172.255497;175.978234;3.722737;2273480;3;3;1;0
first_cousins301_g4-b1-i1;9;4393100;19470599;11.146046;38.325487;27.179441;15077499;3;3;-1;0
first_cousins301_g4-b1-i1;9;35870375;73397666;56.019819;62.643534;6.623715;37527291;3;3;-1;2
first_cousins301_g4-b1-i1;11;62914684;71799809;68.190892;75.962474;7.771582;8885125;3;3;-1;0
first_cousins301_g4-b1-i1;11;75026613;82333471;78.663578;86.902423;8.238845;7306858;3;3;-1;1
first_cousins301_g4-b1-i1;11;117976736;133044955;119.296322;148.078192;28.78187;15068219;3;3;1;1
first_cousins301_g4-b1-i1;11;134731953;134944770;153.10479;153.517443;0.412653;212817;3;3;1;0
first_cousins301_g4-b1-i1;12;42347427;54951248;53.810933;65.590832;11.779899;12603821;3;3;1;0
first_cousins301_g4-b1-i1;14;37309063;62517041;34.103333;55.000703;20.897371;25207978;3;3;1;1
first_cousins301_g4-b1-i1;18;7085616;22744836;23.170873;44.941595;21.770722;15659220;3;3;-1;0
first_cousins301_g4-b1-i1;18;24094802;57376547;46.712115;79.145668;32.433553;33281745;3;3;-1;0
first_cousins302_g4-b1-i1;1;752721;6627964;0;12.492853;12.492853;5875243;3;3;1;0
first_cousins302_g4-b1-i1;1;53580722;54758908;72.510446;74.579919;2.069474;1178186;3;3;1;0
first_cousins302_g4-b1-i1;1;171798260;181827826;170.082343;177.962467;7.880124;10029566;3;3;1;1
first_cousins302_g4-b1-i1;2;46482403;68956884;67.102071;87.045735;19.943664;22474481;3;3;1;0
first_cousins302_g4-b1-i1;2;140723782;174551805;143.256681;171.59554;28.338859;33828023;3;3;1;0
first_cousins302_g4-b1-i1;2;234251005;236513914;230.131506;236.545204;6.413697;2262909;3;3;1;0
first_cousins302_g4-b1-i1;3;54588518;110925570;70.317102;117.353411;47.036309;56337052;3;3;1;1
first_cousins302_g4-b1-i1;3;116599650;117056349;123.246095;124.101043;0.854948;456699;3;3;1;0
first_cousins302_g4-b1-i1;5;157344296;162769324;154.728242;160.597068;5.868826;5425028;3;3;-1;0
first_cousins302_g4-b1-i1;6;70741752;74506781;80.302203;83.200848;2.898646;3765029;3;3;1;0
first_cousins302_g4-b1-i1;6;91779921;135005736;94.435155;131.73791;37.302755;43225815;3;3;1;0
first_cousins302_g4-b1-i1;7;154905766;159119486;166.312625;176.04137;9.728746;4213720;3;3;-1;0
first_cousins302_g4-b1-i1;11;60524798;60528720;65.382572;65.533957;0.151385;3922;3;3;1;0
first_cousins302_g4-b1-i1;15;25175756;26032233;4.165353;5.475173;1.309821;856477;3;3;-1;0
first_cousins302_g4-b1-i1;18;9532816;14364228;29.548937;40.998211;11.449274;4831412;3;3;-1;0
first_cousins302_g4-b1-i1;18;34836474;42306842;56.1248;61.307161;5.18236;7470368;3;3;-1;0
first_cousins302_g4-b1-i1;18;73562027;74794412;105.605281;108.798011;3.19273;1232385;3;3;1;0
first_cousins302_g4-b1-i1;18;75895767;78014582;112.209135;116.434245;4.22511;2118815;3;3;1;0
first_cousins302_g4-b1-i1;19;54118523;55129561;88.894503;93.593822;4.699319;1011038;3;3;-1;0
first_cousins303_g4-b1-i1;1;5095448;10993205;9.169504;19.69799;10.528486;5897757;3;3;1;0
first_cousins303_g4-b1-i1;2;29464827;36424132;46.501231;54.862598;8.361367;6959305;3;3;1;0
first_cousins303_g4-b1-i1;3;8032867;68322380;21.425782;91.05085;69.625068;60289513;3;3;-1;1
first_cousins303_g4-b1-i1;3;88377130;153405827;106.840575;159.54496;52.704385;65028697;3;3;-1;1
first_cousins303_g4-b1-i1;9;89249319;110220111;82.625658;104.181835;21.556177;20970792;3;3;-1;0
first_cousins303_g4-b1-i1;10;25109365;31906289;45.606032;54.635027;9.028995;6796924;3;3;1;0
first_cousins303_g4-b1-i1;10;83554752;87414197;95.584547;98.970864;3.386318;3859445;3;3;1;1
first_cousins303_g4-b1-i1;12;99229614;118012278;105.338776;128.328861;22.990085;18782664;3;3;-1;0
first_cousins303_g4-b1-i1;13;19260565;39353211;0;37.742254;37.742254;20092646;3;3;-1;0
first_cousins303_g4-b1-i1;14;105738996;107285437;114.379929;115.922228;1.542299;1546441;3;3;1;0
first_cousins303_g4-b1-i1;16;51080442;59696273;59.38798;74.832588;15.444609;8615831;3;3;1;0
first_cousins303_g4-b1-i1;17;6888;3795990;0;10.362704;10.362704;3789102;3;3;-1;0
first_cousins303_g4-b1-i1;17;9747401;33616439;25.281847;56.598685;31.316838;23869038;3;3;-1;0
first_cousins303_g4-b1-i1;19;52897398;55425922;84.101297;94.485738;10.384442;2528524;3;3;1;0
first_cousins304_g4-b1-i1;2;77681900;127402122;96.522814;129.224779;32.701965;49720222;2;4;1;3
first_cousins304_g4-b1-i1;8;12715184;27775437;24.189392;47.992828;23.803437;15060253;2;4;-1;2
first_cousins304_g4-b1-i1;9;18938692;23083928;37.412626;43.125188;5.712562;4145236;2;4;-1;0
first_cousins304_g4-b1-i1;9;77250943;82686694;65.85644;74.886913;9.030472;5435751;2;4;-1;0
first_cousins304_g4-b1-i1;9;109987888;113454491;103.579341;108.918139;5.338798;3466603;2;4;-1;0
first_cousins304_g4-b1-i1;9;121981275;122120425;120.906941;121.043815;0.136874;139150;2;4;1;0
first_cousins304_g4-b1-i1;11;92380669;113121374;92.889633;111.300684;18.411051;20740705;2;4;-1;1
first_cousins304_g4-b1-i1;12;191619;1938077;0;3.760976;3.760976;1746458;2;4;1;0
first_cousins304_g4-b1-i1;13;19260565;27089080;0;17.1982;17.1982;7828515;2;4;1;0
first_cousins304_g4-b1-i1;14;19035752;24776147;0;13.439198;13.439198;5740395;2;4;-1;0
first_cousins304_g4-b1-i1;15;93261799;94725870;90.300207;95.637775;5.337568;1464071;2;4;-1;0
first_cousins304_g4-b1-i1;20;19830388;19920258;44.693375;45.279438;0.586063;89870;2;4;-1;0
first_cousins304_g4-b1-i1;20;58348117;62906514;94.653201;106.796702;12.143501;4558397;2;4;-1;0
first_cousins304_g4-b1-i1;21;43864996;48094803;54.03394;61.462531;7.428591;4229807;2;4;1;0
first_cousins304_g4-b1-i1;22;47707451;48005261;57.956214;58.73579;0.779576;297810;2;4;-1;0
first_cousins305_g4-b1-i1;4;142204218;154877527;135.804976;146.24376;10.438784;12673309;4;2;-1;1
first_cousins305_g4-b1-i1;5;8474511;57182967;20.401554;67.365924;46.96437;48708456;4;2;1;2
first_cousins305_g4-b1-i1;9;92869639;117698862;88.283716;115.366462;27.082746;24829223;4;2;1;0
first_cousins305_g4-b1-i1;10;48514006;73514105;61.723896;84.856184;23.132288;25000099;4;2;1;1
first_cousins305_g4-b1-i1;11;12122560;18718989;22.150948;30.197935;8.046987;6596429;4;2;1;1
first_cousins305_g4-b1-i1;13;27438845;32281814;17.872672;28.857175;10.984502;4842969;4;2;1;0
first_cousins305_g4-b1-i1;15;38972693;47498515;29.409957;37.537167;8.12721;8525822;4;2;1;0
first_cousins305_g4-b1-i1;16;88578878;90141355;123.356471;125.070992;1.71452;1562477;4;2;1;0
first_cousins305_g4-b1-i1;18;74808603;78014582;108.884896;116.434245;7.549349;3205979;4;2;1;0
first_cousins305_g4-b1-i1;21;42217326;44026593;48.254713;54.371832;6.117119;1809267;4;2;1;1
first_cousins306_g4-b1-i1;2;28602413;61961104;45.159069;79.058335;33.899266;33358691;2;4;-1;2
first_cousins306_g4-b1-i1;4;146874424;175819033;139.367749;167.316443;27.948694;28944609;2;4;-1;0
first_cousins306_g4-b1-i1;5;157856;10057438;0;24.35938;24.35938;9899582;2;4;1;0
first_cousins306_g4-b1-i1;9;12274968;18937898;24.70823;37.401226;12.692997;6662930;2;4;1;1
first_cousins306_g4-b1-i1;9;100961248;136841339;95.076438;141.988737;46.9123;35880091;2;4;1;3
first_cousins306_g4-b1-i1;14;64911154;89931058;56.778959;82.435742;25.656782;25019904;2;4;-1;0
first_cousins306_g4-b1-i1;16;55043575;62995300;66.928225;78.135457;11.207231;7951725;2;4;1;0
first_cousins306_g4-b1-i1;16;68525184;74827149;82.480626;87.155367;4.674742;6301965;2;4;-1;0
first_cousins306_g4-b1-i1;19;261033;7149679;0;21.901259;21.901259;6888646;2;4;1;0
first_cousins307_g4-b1-i1;1;18567851;59239909;34.446441;81.028913;46.582471;40672058;3;3;1;2
first_cousins307_g4-b1-i1;4;151807219;154561058;142.573257;145.964472;3.391215;2753839;3;3;-1;1
first_cousins307_g4-b1-i1;5;1110487;9289421;0.882003;21.913054;21.03105;8178934;3;3;-1;0
first_cousins307_g4-b1-i1;8;139888707;146280471;149.543185;159.956048;10.412863;6391764;3;3;-1;0
first_cousins307_g4-b1-i1;11;69949225;107052736;73.802601;105.545184;31.742583;37103511;3;3;-1;2
first_cousins307_g4-b1-i1;12;116891481;130765760;126.319162;156.746698;30.427537;13874279;3;3;1;2
first_cousins307_g4-b1-i1;14;52195730;61859176;44.208806;54.05318;9.844373;9663446;3;3;-1;1
first_cousins307_g4-b1-i1;14;96389940;107285437;95.922819;115.922228;19.999408;10895497;3;3;-1;0
first_cousins308_g4-b1-i1;5;124504399;141223018;123.463609;136.016795;12.553185;16718619;3;3;-1;0
first_cousins308_g4-b1-i1;6;142866994;147178845;140.443229;144.10314;3.659912;4311851;3;3;-1;0
first_cousins308_g4-b1-i1;8;144207441;146280471;158.116315;159.956048;1.839733;2073030;3;3;1;0
first_cousins308_g4-b1-i1;13;51590727;57864523;52.133104;55.361702;3.228598;6273796;3;3;-1;0
first_cousins308_g4-b1-i1;14;76732337;96863038;67.975727;97.54329;29.567563;20130701;3;3;-1;0
first_cousins308_g4-b1-i1;16;17255388;59725810;34.321526;74.88117;40.559645;42470422;3;3;1;2
first_cousins308_g4-b1-i1;19;1262847;17924752;3.139259;41.561214;38.421955;16661905;3;3;1;1
first_cousins308_g4-b1-i1;20;9283508;10904385;25.368368;29.491081;4.122713;1620877;3;3;1;0
first_cousins308_g4-b1-i1;20;13296009;17430606;34.700018;40.668774;5.968755;4134597;3;3;1;1
first_cousins308_g4-b1-i1;22;44997746;49839328;50.815441;66.661573;15.846132;4841582;3;3;1;1
first_cousins308_g4-b1-i1;22;50513011;51229805;68.008282;68.664959;0.656677;716794;3;3;-1;0
first_cousins309_g4-b1-i1;1;94075850;113772921;114.780091;133.729391;18.9493;19697071;3;3;-1;3
first_cousins309_g4-b1-i1;1;207087193;220595837;201.065694;216.929908;15.864214;13508644;3;3;-1;1
first_cousins309_g4-b1-i1;1;236357393;237193346;235.755272;237.836151;2.080879;835953;3;3;-1;0
first_cousins309_g4-b1-i1;7;4221659;4307887;6.046155;6.191267;0.145112;86228;3;3;1;0
first_cousins309_g4-b1-i1;9;84562886;94506950;77.084669;90.583327;13.498658;9944064;3;3;1;0
first_cousins309_g4-b1-i1;10;108453352;110946001;117.193033;119.265939;2.072906;2492649;3;3;1;0
